user_id;rg_case;missing_daily_transactions;first_deposit_date;registration_date;country_name;language_name;gender;year_of_birth;age_at_registration;sum_stakes_fixedodds;sum_bets_fixedodds;bettingdays_fixedodds;duration_fixedodds;frequency_fixedodds;bets_per_day_fixedodds;euros_per_bet_fixedodds;net_loss_fixedodds;percent_lost_fixedodds;sum_stakes_liveaction;sum_bets_liveaction;bettingdays_liveaction;duration_liveaction;frequency_liveaction;bets_per_day_liveaction;euros_per_bet_liveaction;net_loss_liveaction;percent_lost_liveaction;sum_stakes_casino;sum_bets_casino;bettingdays_casino;duration_casino;frequency_casino;bets_per_day_casino;euros_per_bet_casino;net_loss_casino;percent_lost_casino
671210;1;0;4/16/2003;4/16/2003;Switzerland;German;M;1973.0;29.0;1532.3;333.0;83.0;1597.0;0.0519724483406387;4.01204819277108;4.6015015015015;175.259999999999;0.114377080206225;2923.43;459.0;95.0;1592.0;0.0596733668341709;4.83157894736842;6.36912854030501;356.349999999999;0.121894486955391;24390.47;10599.0;11.0;412.0;0.0266990291262136;963.545454545455;2.3012048306444;1705.45;0.0699228018156274
671657;0;0;6/17/2004;4/17/2003;Germany;German;M;1953.0;49.0;13.0;3.0;3.0;3.0;1.0;1.0;4.33333333333333;13.0;1.0;;;;;;;;;;;;;;;;;;
671821;1;0;12/5/2004;4/17/2003;United Kingdom;English;M;1977.0;26.0;2553.22349968197;26.0;15.0;338.0;0.0443786982248521;1.73333333333333;98.2009038339221;1065.41449968197;0.417282114086245;5117.1708;56.0;20.0;66.0;0.303030303030303;2.8;91.37805;989.328199999999;0.193334996752502;27627.0;1042.0;8.0;1203.0;0.00665004156275977;130.25;26.5134357005758;-1019.5;-0.0369023057154233
672421;0;0;6/23/2004;4/18/2003;Germany;German;M;1972.0;30.0;99.72;3.0;2.0;3.0;0.666666666666667;1.5;33.24;99.72;1.0;;;;;;;;;;;;;;;;;;
672622;0;0;8/14/2003;4/19/2003;Germany;German;M;1971.0;31.0;381.28;74.0;49.0;647.0;0.0757341576506955;1.51020408163265;5.15243243243243;170.0;0.445866554762904;;;;;;;;;;;;;;;;;;
673300;0;0;4/22/2003;4/20/2003;Greece;Greek;M;1973.0;30.0;300.9468;9.0;5.0;1117.0;0.0044762757385855;1.8;33.4385333333333;300.9468;1.0;;;;;;;;;;;;;;;;;;
676437;1;0;4/26/2003;4/26/2003;Germany;German;M;1951.0;51.0;49493.85;8710.0;503.0;2708.0;0.185745937961595;17.3161033797217;5.68241676234214;4938.82000000003;0.0997865391356709;187426.8825;16471.0;693.0;2710.0;0.255719557195572;23.7676767676768;11.3792048145225;10227.1624999999;0.0545661452806796;362.0;183.0;16.0;386.0;0.0414507772020725;11.4375;1.97814207650273;56.5;0.156077348066298
676439;0;0;4/26/2003;4/26/2003;Switzerland;French;M;1973.0;29.0;16446.3692602732;1218.0;208.0;2471.0;0.0841764467826791;5.85576923076923;13.5027662235412;-2008.62868694372;-0.122132043562686;4390.15205625124;188.0;49.0;2201.0;0.0222626079054975;3.83673469387755;23.3518726396343;442.617856251242;0.100820620921544;2068.2;1245.0;14.0;967.0;0.0144777662874871;88.9285714285714;1.66120481927711;156.2291;0.075538680978629
679909;1;0;5/7/2003;5/1/2003;Germany;German;M;1986.0;16.0;7896.4409;492.0;327.0;1946.0;0.168036998972251;1.5045871559633;16.0496766260163;1665.5309;0.210921720442434;301152.3791;13181.0;716.0;1947.0;0.367745249101181;18.409217877095;22.8474606706623;-1442.00090000016;-0.00478827663360857;;;;;;;;;
683142;0;1;5/20/2003;;;.;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689277;1;0;8/4/2003;5/14/2003;Germany;German;M;1982.0;20.0;1314.5603;626.0;196.0;1673.0;0.117154811715481;3.19387755102041;2.09993658146965;905.8603;0.689097563649229;101.4497;70.0;29.0;1275.0;0.0227450980392157;2.41379310344828;1.44928142857143;55.0397;0.542531914830699;;;;;;;;;
691215;1;0;5/18/2003;5/18/2003;Germany;German;M;1960.0;42.0;37761.66;3802.0;156.0;1091.0;0.142988084326306;24.3717948717949;9.93205155181483;6424.7;0.170138177188185;33763.26;683.0;120.0;1115.0;0.10762331838565;5.69166666666667;49.4337628111274;3927.14;0.116314005223429;124038.0;15906.0;49.0;61.0;0.80327868852459;324.612244897959;7.79818936250471;4313.0;0.0347716022509231
691219;1;0;3/1/2005;5/18/2003;Spain;Spanish;M;1975.0;27.0;48665.2937;478.0;238.0;2078.0;0.114533205004812;2.00840336134454;101.810237866109;-77.2062999999907;-0.00158647557900161;126322.7356;1431.0;316.0;2038.0;0.155053974484789;4.52848101265823;88.2758459818309;10053.4956;0.0795857970637553;;;;;;;;;
691300;0;0;5/18/2003;5/18/2003;Germany;German;M;1955.0;47.0;3387.38;449.0;356.0;2141.0;0.166277440448389;1.26123595505618;7.54427616926503;-0.179999999999836;-5.31384137592583e-05;757.59;86.0;61.0;2038.0;0.0299313052011776;1.40983606557377;8.80918604651163;386.48;0.510144009292625;;;;;;;;;
693201;1;0;7/17/2003;5/22/2003;Germany;German;M;1974.0;28.0;15884.1;3633.0;278.0;2222.0;0.125112511251125;13.068345323741;4.37217175887696;2905.41;0.182913101781026;149712.45;7015.0;370.0;2569.0;0.144024912417283;18.9594594594595;21.341760513186;23406.09;0.156340304363465;;;;;;;;;
695820;1;0;6/3/2003;5/27/2003;Germany;German;M;1983.0;19.0;1017.85;211.0;145.0;2005.0;0.0723192019950125;1.4551724137931;4.8239336492891;29.3899999999999;0.028874588593604;2422.54;456.0;105.0;2006.0;0.0523429710867398;4.34285714285714;5.31258771929825;285.36;0.11779372064032;;;;;;;;;
704670;1;0;7/19/2003;6/26/2003;Greece;Greek;M;1969.0;33.0;83406.0499999999;20263.0;544.0;1072.0;0.507462686567164;37.2481617647059;4.11617480136209;13522.92;0.162133562253578;12777.79;96.0;33.0;1006.0;0.0328031809145129;2.90909090909091;133.101979166667;221.099999999999;0.0173034617097322;3334.0;1220.0;6.0;11.0;0.545454545454545;203.333333333333;2.7327868852459;71.5;0.0214457108578284
707265;0;0;8/11/2003;7/8/2003;Germany;German;M;1961.0;42.0;4646.23;1661.0;316.0;1766.0;0.178935447338618;5.25632911392405;2.79724864539434;932.949999999997;0.200797205476267;36658.59;9208.0;495.0;1764.0;0.280612244897959;18.6020202020202;3.98116746307559;2070.25000000002;0.0564738032750311;;;;;;;;;
708122;1;0;7/16/2003;7/13/2003;Germany;German;M;1979.0;23.0;100450.941;8047.0;1711.0;2623.0;0.652306519252764;4.7030976037405;12.4830298247795;20925.6510000003;0.208317122683801;62617.2990000001;2706.0;698.0;2622.0;0.266209000762776;3.87679083094556;23.1401696230599;3846.56900000001;0.0614298135088837;;;;;;;;;
708624;0;0;7/17/2003;7/15/2003;Greece;Greek;M;1973.0;30.0;178.5;9.0;7.0;86.0;0.0813953488372093;1.28571428571429;19.8333333333333;90.0;0.504201680672269;;;;;;;;;;;;;;;;;;
709000;0;0;7/16/2003;7/16/2003;Germany;German;M;1980.0;23.0;403.6685;172.0;49.0;1590.0;0.0308176100628931;3.51020408163265;2.34690988372093;96.9385000000001;0.240143830890942;176.67;90.0;36.0;983.0;0.0366225839267548;2.5;1.963;30.43;0.172242033169186;;;;;;;;;
709426;0;0;7/19/2003;7/19/2003;Germany;German;M;1974.0;29.0;2254.1;1230.0;236.0;2094.0;0.112702960840497;5.21186440677966;1.83260162601626;176.04;0.0780976886562262;765.54;260.0;86.0;1589.0;0.0541220893643801;3.02325581395349;2.94438461538461;213.16;0.278443974188155;;;;;;;;;
709566;0;0;10/15/2003;7/19/2003;Poland;Polish;M;1977.0;26.0;15878.2899;881.0;329.0;1527.0;0.215455140798952;2.67781155015198;18.0230305334847;-5317.3101;-0.334879268075336;1030.85;86.0;44.0;1470.0;0.0299319727891156;1.95454545454545;11.9866279069767;-207.69;-0.201474511325605;;;;;;;;;
712428;0;0;7/30/2003;7/30/2003;Germany;German;M;1966.0;37.0;6216.67;5749.0;1017.0;2657.0;0.382762514113662;5.65290068829892;1.08134806053227;604.479999999996;0.0972353366030359;19.33;29.0;9.0;2324.0;0.00387263339070568;3.22222222222222;0.666551724137931;-0.290000000000003;-0.0150025866528713;;;;;;;;;
713486;1;0;8/6/2003;8/1/2003;Germany;German;M;1977.0;25.0;2739.08;334.0;180.0;1975.0;0.0911392405063291;1.85555555555556;8.20083832335329;521.619999999999;0.190436204857105;4693.02;647.0;185.0;1976.0;0.0936234817813765;3.4972972972973;7.2535085007728;126.029999999999;0.0268547758159988;;;;;;;;;
714120;0;0;8/6/2003;8/3/2003;Germany;German;M;1974.0;28.0;3505.57;1581.0;217.0;1916.0;0.113256784968685;7.28571428571429;2.21731182795699;780.64;0.222685611755007;453.65;99.0;24.0;1280.0;0.01875;4.125;4.58232323232323;74.36;0.163914912377383;;;;;;;;;
715823;1;0;8/11/2003;8/7/2003;Germany;German;M;1982.0;21.0;26299.7044;939.0;194.0;2128.0;0.0911654135338346;4.84020618556701;28.0082048988285;2970.3244;0.112941360664114;27078.8656;1024.0;167.0;2125.0;0.0785882352941177;6.13173652694611;26.4442046875;1668.65560000001;0.0616220644043525;;;;;;;;;
716725;1;0;7/14/2006;8/9/2003;Germany;German;M;1985.0;18.0;2370.2461;286.0;70.0;1237.0;0.0565885206143897;4.08571428571429;8.28757377622378;662.5761;0.2795389474536;356.28;25.0;16.0;1048.0;0.0152671755725191;1.5625;14.2512;157.86;0.443078477601886;87148.7;12274.0;42.0;810.0;0.0518518518518519;292.238095238095;7.10026886100701;3045.84999999999;0.0349500336780697
717922;1;0;4/15/2005;8/12/2003;Greece;Greek;M;1981.0;22.0;40030.1211;601.0;253.0;2032.0;0.124507874015748;2.37549407114625;66.6058587354409;1513.36109999998;0.0378055588745141;99995.4718999999;1287.0;414.0;2035.0;0.203439803439803;3.10869565217391;77.6965593628593;6596.93189999976;0.0659723062919989;66268.04;51791.0;101.0;1546.0;0.0653298835705045;512.782178217822;1.27952810333842;3596.87999999998;0.0542777483685949
719989;1;0;8/19/2003;8/15/2003;Germany;German;M;1977.0;25.0;18942.95;8324.0;823.0;2042.0;0.403036238981391;10.1142162818955;2.27570278712158;1475.97;0.077916586381741;160167.05;24566.0;701.0;2065.0;0.339467312348668;35.0442225392297;6.51986688919645;6708.68999999997;0.041885581335237;;;;;;;;;
721385;0;0;8/21/2003;8/15/2003;Austria;German;M;1982.0;21.0;158.64;66.0;48.0;1945.0;0.0246786632390746;1.375;2.40363636363636;26.63;0.167864346949067;17.77;29.0;4.0;362.0;0.0110497237569061;7.25;0.612758620689655;3.03;0.170512099043331;;;;;;;;;
722705;1;0;8/21/2003;8/16/2003;Germany;German;M;1971.0;32.0;16565.57;15599.0;98.0;828.0;0.118357487922705;159.173469387755;1.06196358740945;3556.4;0.21468624381775;60293.45;1585.0;97.0;1086.0;0.0893186003683241;16.340206185567;38.0400315457413;4573.60000000001;0.0758556692310693;;;;;;;;;
722809;0;0;10/31/2003;8/9/2003;Turkey;Turkish;M;1968.0;34.0;362.4175;76.0;36.0;48.0;0.75;2.11111111111111;4.76865131578947;40.4032;0.11148247532197;;;;;;;;;;;;;;;;;;
724802;0;0;8/19/2003;8/19/2003;Germany;German;M;1972.0;30.0;1488.27;223.0;73.0;2619.0;0.0278732340588011;3.05479452054795;6.67385650224215;-100.84;-0.0677565226739773;475.97;98.0;33.0;1985.0;0.016624685138539;2.96969696969697;4.85683673469388;57.8400000000001;0.121520263882178;69.0;28.0;2.0;197.0;0.0101522842639594;14.0;2.46428571428571;25.0;0.36231884057971
725520;1;0;11/9/2004;8/20/2003;Germany;German;M;1965.0;37.0;515.21;102.0;43.0;1657.0;0.0259505129752565;2.37209302325581;5.05107843137255;72.2800000000001;0.140292307990916;10.0;2.0;1.0;1.0;1.0;2.0;5.0;-0.15;-0.015;134.5;120.0;2.0;440.0;0.00454545454545455;60.0;1.12083333333333;19.5;0.144981412639405
727358;1;0;4/7/2005;8/22/2003;Germany;German;M;1967.0;36.0;5212.5225;4763.0;131.0;1724.0;0.0759860788863109;36.3587786259542;1.09437801805585;1235.4525;0.237016243095354;36743.7832;4419.0;192.0;1991.0;0.096433952787544;23.015625;8.31495433355963;2700.57319999998;0.0734974181972635;1766.0;13.0;3.0;132.0;0.0227272727272727;4.33333333333333;135.846153846154;132.5;0.0750283125707814
731018;1;0;9/20/2005;8/27/2003;Germany;German;M;1965.0;37.0;617.5889;182.0;74.0;1349.0;0.0548554484803558;2.45945945945946;3.3933456043956;77.2089000000001;0.125016657520885;20024.2923;5926.0;398.0;1375.0;0.289454545454545;14.8894472361809;3.37905708741141;2047.17230000001;0.102234439516248;9056.2637;35700.0;142.0;1373.0;0.103423160961398;251.408450704225;0.253676854341737;653.903699999995;0.0722045781418661
734038;1;0;8/31/2003;8/31/2003;Germany;German;M;1969.0;34.0;54702.9262;40819.0;521.0;2300.0;0.226521739130435;78.3474088291747;1.34013391312869;14819.9262;0.270916516345336;133279.3298;12435.0;449.0;2295.0;0.195642701525054;27.6948775055679;10.7180804020909;31713.9598;0.237951074991075;1160.0;76.0;4.0;382.0;0.0104712041884817;19.0;15.2631578947368;377.0;0.325
734064;1;0;11/6/2004;8/31/2003;Germany;German;M;1976.0;27.0;1124.65;139.0;81.0;782.0;0.103580562659847;1.71604938271605;8.09100719424461;282.49;0.251180367225359;12882.13;992.0;139.0;787.0;0.176620076238882;7.13669064748201;12.9860181451613;1959.55;0.152113819686651;;;;;;;;;
734137;0;0;8/31/2003;8/31/2003;Germany;German;M;1965.0;38.0;250.0;11.0;8.0;1673.0;0.00478182904961148;1.375;22.7272727272727;250.0;1.0;;;;;;;;;;;;;;;;;;
734907;0;0;11/22/2003;;;.;M;;;;;;;;;;;;;;;;;;;;;643.25;412.0;1.0;1.0;1.0;412.0;1.56128640776699;29.25;0.0454722114263506
735381;0;0;6/1/2004;9/2/2003;Turkey;Turkish;M;1984.0;18.0;3529.6131;470.0;137.0;703.0;0.194879089615932;3.43065693430657;7.50981510638298;744.1625;0.210834014640301;533.6859;64.0;26.0;609.0;0.0426929392446634;2.46153846153846;8.3388421875;-25.9194000000001;-0.04856676933005;3.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;0.333333333333333
736568;0;0;4/5/2007;;;.;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740719;1;0;9/16/2003;9/9/2003;Germany;German;M;1979.0;24.0;57702.2572;2970.0;780.0;2610.0;0.298850574712644;3.80769230769231;19.4283694276094;8965.40719999999;0.155373596026327;176644.0028;9205.0;816.0;2603.0;0.313484441029581;11.280637254902;19.190005736013;13839.2227999996;0.0783452740010014;778.5;139.0;6.0;36.0;0.166666666666667;23.1666666666667;5.60071942446043;28.0;0.0359666024405909
745854;0;0;9/16/2003;9/16/2003;Turkey;Turkish;M;1985.0;18.0;46.1355;5.0;3.0;197.0;0.0152284263959391;1.66666666666667;9.2271;46.1355;1.0;;;;;;;;;;7519.26;1775.0;8.0;197.0;0.0406091370558376;221.875;4.23620281690141;626.04;0.0832581929604775
758982;0;0;3/19/2008;9/28/2003;Germany;German;M;1979.0;24.0;1822.91;1837.0;217.0;340.0;0.638235294117647;8.46543778801843;0.992329885683179;189.46;0.103932722953958;634.25;353.0;44.0;104.0;0.423076923076923;8.02272727272727;1.79674220963173;95.5400000000001;0.150634607804494;;;;;;;;;
759655;0;0;12/3/2003;9/28/2003;Germany;German;M;1978.0;25.0;2860.97;1832.0;255.0;2453.0;0.103954341622503;7.1843137254902;1.56166484716157;-162.830000000001;-0.0569142633442507;4808.8;2821.0;246.0;2432.0;0.101151315789474;11.4674796747967;1.70464374335342;513.549999999998;0.106793794709699;727.05;3193.0;7.0;22.0;0.318181818181818;456.142857142857;0.22770122142186;112.05;0.154115948009078
762613;1;0;1/16/2004;9/30/2003;Germany;German;M;1983.0;20.0;88.0;17.0;6.0;1605.0;0.00373831775700935;2.83333333333333;5.17647058823529;-77.84;-0.884545454545455;;;;;;;;;;565009.8466;10365.0;131.0;551.0;0.237749546279492;79.1221374045802;54.5113214278823;16637.9166;0.0294471268069401
767729;0;0;9/29/2004;10/4/2003;Germany;German;M;1977.0;26.0;300.73;240.0;66.0;1882.0;0.0350690754516472;3.63636363636364;1.25304166666667;155.08;0.515678515612011;171.28;39.0;9.0;1355.0;0.00664206642066421;4.33333333333333;4.39179487179487;29.92;0.174684726763195;;;;;;;;;
779314;1;0;10/15/2003;10/10/2003;Germany;German;M;1974.0;28.0;91.7067;131.0;61.0;2566.0;0.0237724084177709;2.14754098360656;0.700051145038168;46.3067;0.504943477412228;238.9472;165.0;75.0;1345.0;0.0557620817843866;2.2;1.44816484848485;18.5372;0.0775786449893532;14.0;14.0;1.0;1.0;1.0;14.0;1.0;-1.0;-0.0714285714285714
779719;0;0;6/24/2004;10/10/2003;Turkey;Turkish;M;1983.0;20.0;27.2339;1.0;1.0;1.0;1.0;1.0;27.2339;27.2339;1.0;;;;;;;;;;;;;;;;;;
779784;0;0;12/21/2004;10/10/2003;Turkey;Turkish;M;1984.0;18.0;133.9094;34.0;18.0;323.0;0.0557275541795666;1.88888888888889;3.93851176470588;41.8934;0.312848836601463;27.0797;5.0;2.0;321.0;0.00623052959501558;2.5;5.41594;27.0797;1.0;111.0;47.0;5.0;305.0;0.0163934426229508;9.4;2.36170212765957;19.0;0.171171171171171
780107;0;0;12/20/2003;10/11/2003;Turkey;Turkish;M;1963.0;40.0;2980.2119;228.0;148.0;666.0;0.222222222222222;1.54054054054054;13.0711048245614;1347.9189;0.452289617392642;;;;;;;;;;;;;;;;;;
780374;0;0;6/24/2004;;;.;M;;;;;;;;;;;;;;;;;;;;;985.87;1669.0;3.0;10.0;0.3;556.333333333333;0.590695026962253;133.0;0.134906224958666
780616;0;0;2/25/2004;10/11/2003;Germany;German;M;1976.0;27.0;352.36;27.0;18.0;1521.0;0.0118343195266272;1.5;13.0503703703704;130.78;0.371154501078443;;;;;;;;;;;;;;;;;;
781520;0;0;4/14/2006;10/11/2003;Turkey;Turkish;M;1970.0;32.0;35.4827;8.0;7.0;189.0;0.037037037037037;1.14285714285714;4.4353375;35.4827;1.0;103.822;19.0;6.0;17.0;0.352941176470588;3.16666666666667;5.46431578947368;-34.5157;-0.332450732985302;28134.58;3323.0;37.0;204.0;0.181372549019608;89.8108108108108;8.46662052362323;-66.1314999999995;-0.00235054157552732
793809;1;0;12/3/2003;10/19/2003;Germany;German;M;1968.0;34.0;29906.1435;833.0;345.0;2501.0;0.137944822071172;2.41449275362319;35.9017328931572;2313.99349999998;0.077375188813629;147177.1217;3317.0;510.0;2532.0;0.201421800947867;6.50392156862745;44.3705522158577;7267.09169999996;0.0493765037395752;;;;;;;;;
809647;1;0;4/7/2004;10/27/2003;Germany;German;M;1980.0;22.0;11478.5484;1459.0;372.0;2407.0;0.154549231408392;3.92204301075269;7.86740808773132;3668.8484;0.319626513052818;10485.6327;858.0;196.0;2205.0;0.0888888888888889;4.37755102040816;12.2210171328671;2198.41269999999;0.209659518209139;44967.75;7291.0;121.0;1134.0;0.106701940035273;60.2561983471074;6.16756960636401;2239.25;0.0497967988169299
815193;1;0;11/4/2003;10/30/2003;Austria;German;M;1985.0;18.0;6232.8003;1005.0;307.0;2524.0;0.121632329635499;3.27361563517915;6.20179134328358;-1372.6897;-0.220236432089762;411.4251;50.0;33.0;2537.0;0.0130074891604257;1.51515151515152;8.228502;-71.9149;-0.174794634551951;1905135.4864;33592.0;937.0;2418.0;0.387510339123242;35.8505869797225;56.7139642295785;6361.37640000018;0.00333906771744661
816423;1;0;10/31/2003;10/31/2003;Germany;German;M;1975.0;28.0;880.33;147.0;43.0;926.0;0.0464362850971922;3.41860465116279;5.98863945578231;764.14;0.868015403314666;19382.6869;1132.0;142.0;953.0;0.14900314795383;7.97183098591549;17.1225149293286;1391.3169;0.0717814257217353;2640.59;4748.0;5.0;1588.0;0.00314861460957179;949.6;0.556147851727043;220.0;0.0833147137571529
819431;0;0;11/14/2003;11/2/2003;Germany;German;M;1981.0;22.0;443.98;309.0;121.0;1126.0;0.107460035523979;2.55371900826446;1.4368284789644;65.1000000000001;0.146628226496689;117.05;95.0;45.0;990.0;0.0454545454545455;2.11111111111111;1.23210526315789;-37.17;-0.317556599743699;;;;;;;;;
819712;0;0;11/22/2005;11/2/2003;Germany;German;M;1985.0;18.0;46.4;24.0;7.0;12.0;0.583333333333333;3.42857142857143;1.93333333333333;14.66;0.315948275862069;182.08;100.0;7.0;11.0;0.636363636363636;14.2857142857143;1.8208;5.33999999999997;0.0293277680140596;;;;;;;;;
819744;0;0;11/11/2003;11/2/2003;Germany;German;M;1981.0;22.0;114.5;15.0;7.0;24.0;0.291666666666667;2.14285714285714;7.63333333333333;49.97;0.436419213973799;;;;;;;;;;;;;;;;;;
820287;0;0;11/28/2005;11/2/2003;Turkey;Turkish;M;1984.0;18.0;97.6539;68.0;35.0;344.0;0.101744186046512;1.94285714285714;1.43608676470588;22.292;0.228275573223394;54.5101;39.0;15.0;337.0;0.0445103857566766;2.6;1.39769487179487;15.8288;0.290382883172109;;;;;;;;;
820333;0;0;11/11/2003;11/2/2003;Germany;German;M;1981.0;22.0;189.48;76.0;38.0;216.0;0.175925925925926;2.0;2.49315789473684;45.0;0.237492083597213;;;;;;;;;;;;;;;;;;
821688;0;0;9/1/2005;11/3/2003;Germany;German;M;1957.0;46.0;87.64;16.0;6.0;101.0;0.0594059405940594;2.66666666666667;5.4775;-23.71;-0.270538566864445;;;;;;;;;;;;;;;;;;
821915;0;0;11/4/2003;11/3/2003;Germany;German;M;1953.0;50.0;3069.65;1332.0;203.0;951.0;0.213459516298633;6.5615763546798;2.30454204204204;1972.79;0.642675875099767;198.83;37.0;18.0;938.0;0.0191897654584222;2.05555555555556;5.37378378378378;67.12;0.337574812654026;;;;;;;;;
823927;0;0;2/6/2006;11/4/2003;Turkey;Turkish;M;1977.0;26.0;146.7578;90.0;59.0;303.0;0.194719471947195;1.52542372881356;1.63064222222222;59.6732;0.406610074558218;5.093;2.0;1.0;1.0;1.0;2.0;2.5465;5.093;1.0;;;;;;;;;
829363;1;0;11/11/2003;11/6/2003;Germany;German;M;1985.0;18.0;3042.36;774.0;160.0;2516.0;0.0635930047694754;4.8375;3.9306976744186;421.99;0.138704821257182;37512.0978;1421.0;289.0;2543.0;0.113645300825796;4.91695501730104;26.3983798733287;4149.22780000002;0.110610390869689;4.0;4.0;1.0;1.0;1.0;4.0;1.0;1.5;0.375
832139;1;0;11/19/2003;11/8/2003;Germany;German;M;1961.0;42.0;9184.15;193.0;153.0;2547.0;0.0600706713780919;1.26143790849673;47.5862694300518;471.920000000002;0.0513841781765326;163036.6;3412.0;503.0;2532.0;0.198657187993681;6.78330019880716;47.7832942555686;23886.4599999999;0.146509802093517;;;;;;;;;
835609;0;0;12/2/2003;11/10/2003;Germany;German;M;1979.0;24.0;100.0;2.0;1.0;1.0;1.0;2.0;50.0;100.0;1.0;;;;;;;;;;;;;;;;;;
836619;1;0;11/11/2003;11/11/2003;Switzerland;German;M;1973.0;30.0;4989.50361412959;91.0;21.0;2222.0;0.00945094509450945;4.33333333333333;54.8297100453801;-3566.58429744765;-0.714817459465821;13533.579992625;126.0;31.0;2220.0;0.013963963963964;4.06451612903226;107.409365020833;4040.66320176267;0.2985657308683;165461.5246;6821.0;34.0;2350.0;0.014468085106383;200.617647058824;24.2576637736402;10096.5996;0.0610208302166219
838424;1;0;11/14/2003;11/13/2003;Germany;German;M;1984.0;18.0;1537.9498;449.0;45.0;1860.0;0.0241935483870968;9.97777777777778;3.42527795100223;312.2898;0.203055912488171;2514.2924;175.0;55.0;1934.0;0.0284384694932782;3.18181818181818;14.3673851428571;674.5724;0.268295127487957;;;;;;;;;
839105;0;0;4/11/2006;11/14/2003;Germany;German;M;1984.0;19.0;18373.828;505.0;241.0;1656.0;0.145531400966184;2.0954356846473;36.3838178217822;2565.13800000001;0.139608251475959;18094.5951;1269.0;330.0;1657.0;0.19915509957755;3.84545454545455;14.2589401891253;1857.7451;0.102668509006869;3.7;15.0;2.0;4.0;0.5;7.5;0.246666666666667;1.96;0.52972972972973
841112;1;0;6/25/2004;11/16/2003;France;French;M;1981.0;22.0;4008.5933;177.0;63.0;680.0;0.0926470588235294;2.80952380952381;22.6474197740113;594.063300000001;0.148197448715987;676.5877;94.0;18.0;674.0;0.0267062314540059;5.22222222222222;7.1977414893617;134.1877;0.198330090836709;190828.76;5834.0;47.0;662.0;0.0709969788519638;124.127659574468;32.7097634556051;1754.61000000002;0.00919468323328211
842884;0;0;11/19/2003;11/18/2003;Germany;German;M;1978.0;25.0;10857.3077;16179.0;987.0;1964.0;0.502545824847251;16.3920972644377;0.671074089869584;2572.5277;0.236939743358291;4655.0721;4123.0;544.0;1439.0;0.378040305767894;7.57904411764706;1.12904974533107;802.682099999998;0.172431722378693;;;;;;;;;
845248;1;0;6/14/2004;11/19/2003;Germany;German;M;1977.0;25.0;16209.71;1839.0;386.0;1798.0;0.2146829810901;4.76424870466321;8.81441544317564;5456.01;0.336588995114657;2332.08;285.0;104.0;1798.0;0.0578420467185762;2.74038461538462;8.18273684210526;435.69;0.186824637233714;;;;;;;;;
847728;1;0;11/22/2003;11/22/2003;Germany;German;M;1955.0;48.0;4417.27;771.0;218.0;1059.0;0.205854579792257;3.53669724770642;5.72927367055772;145.759999999999;0.032997756532881;28312.51;4488.0;416.0;1033.0;0.4027105517909;10.7884615384615;6.30849153297683;2717.24000000001;0.0959731228351004;;;;;;;;;
852596;1;0;1/3/2008;11/26/2003;Germany;German;M;1982.0;21.0;906.72;55.0;35.0;136.0;0.257352941176471;1.57142857142857;16.4858181818182;398.35;0.439330774660314;47593.81;4518.0;104.0;417.0;0.249400479616307;43.4423076923077;10.5342651615759;4794.12999999999;0.100730115954154;24425.5;3922.0;11.0;16.0;0.6875;356.545454545455;6.22781744008159;390.5;0.0159873902274263
859526;1;0;12/2/2003;8/7/2001;Norway;Norwegian;M;1959.0;41.0;31928.9081206314;15699.0;445.0;2211.0;0.201266395296246;35.2786516853933;2.03381795787193;2388.49529440055;0.0748066700363356;12841.3916071864;959.0;112.0;1996.0;0.0561122244488978;8.5625;13.3903979219879;4406.18046225477;0.343123284223257;78630.7146415251;40320.0;59.0;898.0;0.0657015590200445;683.389830508475;1.95016653376798;5003.62538393225;0.0636344894834495
860020;0;0;3/23/2004;3/8/2001;Sweden;Swedish;M;1982.0;19.0;2388.7495;83.0;54.0;805.0;0.0670807453416149;1.53703703703704;28.7801144578313;497.717;0.208358808656998;110.9969;9.0;4.0;14.0;0.285714285714286;2.25;12.3329888888889;11.8056;0.106359727163551;;;;;;;;;
860186;0;0;12/2/2003;11/18/2000;Denmark;English;M;1978.0;22.0;673.2;4.0;4.0;5.0;0.8;1.0;168.3;238.5401;0.354337641117053;;;;;;;;;;16.0;3.0;1.0;1.0;1.0;3.0;5.33333333333333;16.0;1.0
860767;1;0;12/2/2003;12/2/2003;Austria;German;M;1967.0;36.0;9201.64;601.0;291.0;2485.0;0.117102615694165;2.06529209621993;15.3105490848586;-328.789999999999;-0.035731673918997;44038.43;1760.0;318.0;2522.0;0.12609040444092;5.53459119496855;25.0218352272727;2564.14000000004;0.05822505479873;;;;;;;;;
863069;1;0;3/16/2005;12/4/2003;Germany;German;M;1980.0;23.0;855.21;387.0;180.0;1248.0;0.144230769230769;2.15;2.20984496124031;60.6;0.0708597888237977;1966.24;419.0;117.0;1203.0;0.0972568578553616;3.58119658119658;4.6926968973747;107.32;0.0545813328993408;;;;;;;;;
867737;0;0;3/21/2004;12/7/2003;Germany;German;M;1960.0;43.0;923.58;690.0;68.0;1295.0;0.0525096525096525;10.1470588235294;1.33852173913043;576.0;0.623660105242643;;;;;;;;;;;;;;;;;;
